지점,지점명,일시,기온(°C),풍향(deg),강수량(mm),습도(%)
634,아산,2025-04-04 13:00,17.1,227.2,0,35
634,아산,2025-04-04 14:00,14.5,291.7,0,40
634,아산,2025-04-04 15:00,12.7,86.3,0,47
634,아산,2025-04-04 16:00,11.2,32.7,0,56
634,아산,2025-04-04 17:00,10.7,28.9,0,61
634,아산,2025-04-04 18:00,9.3,33.3,0,68
634,아산,2025-04-04 19:00,8.6,28.4,0,71
634,아산,2025-04-04 20:00,8.1,46,0,73
634,아산,2025-04-04 21:00,7.7,24.2,0,73
634,아산,2025-04-04 22:00,7,148.8,0,76
634,아산,2025-04-04 23:00,7.2,171.1,0,70
634,아산,2025-04-05 0:00,7.2,186.6,0,71
634,아산,2025-04-05 1:00,7.3,192.4,0,75
634,아산,2025-04-05 2:00,7.4,157.3,0,77
634,아산,2025-04-05 3:00,7.2,155.8,0,77
634,아산,2025-04-05 4:00,7,144.3,0,76
634,아산,2025-04-05 5:00,8,129.4,0,72
634,아산,2025-04-05 6:00,7.5,251.3,0,76
634,아산,2025-04-05 7:00,8.2,147.7,0,74
634,아산,2025-04-05 8:00,9.7,158.1,0,69
634,아산,2025-04-05 9:00,8.6,301.9,0,81
634,아산,2025-04-05 10:00,8,130.6,2,92
634,아산,2025-04-05 11:00,8.2,117.4,3.5,95
634,아산,2025-04-05 12:00,8.3,161.6,3.5,97
634,아산,2025-04-05 13:00,8.9,204,1.5,97
634,아산,2025-04-05 14:00,9.4,234.4,1.5,97
634,아산,2025-04-05 15:00,9.7,236.7,0,96
634,아산,2025-04-05 16:00,9.6,233.1,0,96
634,아산,2025-04-05 17:00,9.4,221.2,0.5,96
634,아산,2025-04-05 18:00,9.3,223.2,0.5,96
634,아산,2025-04-05 19:00,8.7,228.1,0,96
634,아산,2025-04-05 20:00,7.5,256.1,0,88
634,아산,2025-04-05 21:00,7,262.3,0,91
634,아산,2025-04-05 22:00,7,248.5,0,91
634,아산,2025-04-05 23:00,7,255.6,0,91
634,아산,2025-04-06 0:00,7.1,271.6,0,90
634,아산,2025-04-06 1:00,6.8,248.5,0,87
634,아산,2025-04-06 2:00,6.5,220.4,0,90
634,아산,2025-04-06 3:00,6.3,233.2,0,88
634,아산,2025-04-06 4:00,6.2,246.8,0,89
634,아산,2025-04-06 5:00,6.1,298.4,0,90
634,아산,2025-04-06 6:00,5.8,283.6,0,90
634,아산,2025-04-06 7:00,5.3,190.4,0,91
634,아산,2025-04-06 8:00,6.6,205.3,0,86
634,아산,2025-04-06 9:00,9.1,211.2,0,78
634,아산,2025-04-06 10:00,10.2,223.9,0,65
634,아산,2025-04-06 11:00,13.4,215.2,0,56
634,아산,2025-04-06 12:00,15.4,253.3,0,37
634,아산,2025-04-06 13:00,16.4,255.1,0,39
634,아산,2025-04-06 14:00,17.3,252.8,0,34
634,아산,2025-04-06 15:00,17.2,247.4,0,38
634,아산,2025-04-06 16:00,16.2,243.3,0,41
634,아산,2025-04-06 17:00,15.2,242.7,0,43
634,아산,2025-04-06 18:00,13.7,245.7,0,49
634,아산,2025-04-06 19:00,10.5,218,0,61
634,아산,2025-04-06 20:00,9,218.3,0,69
634,아산,2025-04-06 21:00,7.5,212.6,0,77
634,아산,2025-04-06 22:00,7,203.9,0,80
634,아산,2025-04-06 23:00,6.6,201.9,0,79
634,아산,2025-04-07 0:00,6.5,197.6,0,77
634,아산,2025-04-07 1:00,7.1,170.9,0,69
634,아산,2025-04-07 2:00,4.1,183.1,0,87
634,아산,2025-04-07 3:00,3.5,190.3,0,91
634,아산,2025-04-07 4:00,3.2,222.8,0,91
634,아산,2025-04-07 5:00,2.4,194.5,0,92
634,아산,2025-04-07 6:00,2.2,197.5,0,93
634,아산,2025-04-07 7:00,3.6,192.2,0,88
634,아산,2025-04-07 8:00,6.4,178.1,0,79
634,아산,2025-04-07 9:00,10.9,161.3,0,55
634,아산,2025-04-07 10:00,15,204.9,0,40
634,아산,2025-04-07 11:00,16.9,198.6,0,35
634,아산,2025-04-07 12:00,19.7,215.1,0,34
634,아산,2025-04-07 13:00,20.2,235.5,0,31
634,아산,2025-04-07 14:00,20.5,241.1,0,33
634,아산,2025-04-07 15:00,20.1,234.4,0,34
634,아산,2025-04-07 16:00,19.5,238.6,0,40
634,아산,2025-04-07 17:00,17.6,237,0,47
634,아산,2025-04-07 18:00,16.6,228.9,0,52
634,아산,2025-04-07 19:00,14.1,223,0,60
634,아산,2025-04-07 20:00,12.4,205.3,0,65
634,아산,2025-04-07 21:00,12.8,206.9,0,58
634,아산,2025-04-07 22:00,13.6,206.4,0,52
634,아산,2025-04-07 23:00,13,204.1,0,54
634,아산,2025-04-08 0:00,13.1,220.1,0,54
634,아산,2025-04-08 1:00,13.3,227.5,0,52
634,아산,2025-04-08 2:00,13.3,241.8,0,62
634,아산,2025-04-08 3:00,11.9,226.5,0,71
634,아산,2025-04-08 4:00,11,227.1,0,79
634,아산,2025-04-08 5:00,10.7,223.2,0,83
634,아산,2025-04-08 6:00,9.9,210.9,0,86
634,아산,2025-04-08 7:00,10.1,218.1,0,86
634,아산,2025-04-08 8:00,11.4,235.9,0,81
634,아산,2025-04-08 9:00,12.8,248.8,0,75
634,아산,2025-04-08 10:00,14.2,313,0,67
634,아산,2025-04-08 11:00,14.4,34.3,0,70
634,아산,2025-04-08 12:00,14.9,32.9,0,57
634,아산,2025-04-08 13:00,15.5,46.5,0,55
634,아산,2025-04-08 14:00,16.3,74.1,0,33
634,아산,2025-04-08 15:00,17,42.7,0,28
634,아산,2025-04-08 16:00,17.2,295.6,0,30
634,아산,2025-04-08 17:00,15.8,358.2,0,39
634,아산,2025-04-08 18:00,14.6,25.8,0,46
634,아산,2025-04-08 19:00,12.1,27.8,0,61
634,아산,2025-04-08 20:00,12.1,26.3,0,61
634,아산,2025-04-08 21:00,9.6,231.2,0,59
634,아산,2025-04-08 22:00,8.7,214.4,0,55
634,아산,2025-04-08 23:00,7.3,215.9,0,69
634,아산,2025-04-09 0:00,7.3,161.4,0,68
634,아산,2025-04-09 1:00,5.3,207.2,0,81
634,아산,2025-04-09 2:00,5.3,197,0,76
634,아산,2025-04-09 3:00,5.6,186.5,0,80
634,아산,2025-04-09 4:00,5.9,113.1,0,73
634,아산,2025-04-09 5:00,5,215.2,0,77
634,아산,2025-04-09 6:00,3.4,194.5,0,89
634,아산,2025-04-09 7:00,5.8,157.7,0,69
634,아산,2025-04-09 8:00,7.9,242.1,0,70
634,아산,2025-04-09 9:00,10.6,16.8,0,58
634,아산,2025-04-09 10:00,13.4,206.4,0,48
634,아산,2025-04-09 11:00,15,208.7,0,40
634,아산,2025-04-09 12:00,18.2,225.3,0,36
634,아산,2025-04-09 13:00,18.4,246.3,0,28
634,아산,2025-04-09 14:00,17.5,268.8,0,30
634,아산,2025-04-09 15:00,16.6,239.1,0,33
634,아산,2025-04-09 16:00,14.6,213.1,0,33
634,아산,2025-04-09 17:00,14,180.6,0,43
634,아산,2025-04-09 18:00,14.6,0,0,44
634,아산,2025-04-09 19:00,13.4,306.4,0,54
634,아산,2025-04-09 20:00,12.9,337.1,0,53
634,아산,2025-04-09 21:00,12,355.8,0,61
634,아산,2025-04-09 22:00,11.8,27.3,0,55
634,아산,2025-04-09 23:00,11.4,34,0,58
634,아산,2025-04-10 0:00,10.5,46.7,0,61
634,아산,2025-04-10 1:00,10.3,36.7,0,69
634,아산,2025-04-10 2:00,9.2,0,0,78
634,아산,2025-04-10 3:00,9.9,40.4,0,72
634,아산,2025-04-10 4:00,9.6,30,0,73
634,아산,2025-04-10 5:00,9.3,32.4,0,75
634,아산,2025-04-10 6:00,9.4,37.7,0,72
634,아산,2025-04-10 7:00,9.1,34.2,0,74
634,아산,2025-04-10 8:00,10.1,15.9,0,57
634,아산,2025-04-10 9:00,11,36.2,0,62
634,아산,2025-04-10 10:00,12.6,11.3,0,47
634,아산,2025-04-10 11:00,14.3,342.5,0,46
634,아산,2025-04-10 12:00,14.9,33.1,0,50
634,아산,2025-04-10 13:00,16,341.3,0,40
634,아산,2025-04-10 14:00,15.8,35.3,0,39
634,아산,2025-04-10 15:00,16.1,49.5,0,40
634,아산,2025-04-10 16:00,15.6,10.1,0,42
634,아산,2025-04-10 17:00,15.2,19.1,0,45
634,아산,2025-04-10 18:00,15.4,318.4,0,46
634,아산,2025-04-10 19:00,13.3,268,0,51
634,아산,2025-04-10 20:00,11.8,46.8,0,56
634,아산,2025-04-10 21:00,10.4,0,0,66
634,아산,2025-04-10 22:00,9.6,0,0,66
634,아산,2025-04-10 23:00,8.6,0,0,70
634,아산,2025-04-11 0:00,8,141.6,0,74
634,아산,2025-04-11 1:00,7.2,174.2,0,79
634,아산,2025-04-11 2:00,6.6,166.8,0,80
634,아산,2025-04-11 3:00,6.2,132.9,0,85
634,아산,2025-04-11 4:00,5.9,0,0,89
634,아산,2025-04-11 5:00,5.8,130.3,0,86
634,아산,2025-04-11 6:00,4.7,228.3,0,90
634,아산,2025-04-11 7:00,5,0,0,89
634,아산,2025-04-11 8:00,7.8,187.1,0,82
634,아산,2025-04-11 9:00,10.3,226.8,0,72
634,아산,2025-04-11 10:00,14,183.6,0,58
634,아산,2025-04-11 11:00,17.1,273.4,0,49
634,아산,2025-04-11 12:00,18.9,293.3,0,46
634,아산,2025-04-11 13:00,20.1,298.7,0,40
634,아산,2025-04-11 14:00,21.8,303.6,0,33
634,아산,2025-04-11 15:00,23.3,310.2,0,29
634,아산,2025-04-11 16:00,19.2,33.7,0,39
634,아산,2025-04-11 17:00,18.4,45.1,0,45
634,아산,2025-04-11 18:00,16.6,33.8,0,51
634,아산,2025-04-11 19:00,15.8,34.7,0,53
634,아산,2025-04-11 20:00,14.9,39.8,0,54
634,아산,2025-04-11 21:00,12.9,43.4,0,65
634,아산,2025-04-11 22:00,12.3,54.5,0,66
634,아산,2025-04-11 23:00,11.6,185.9,0,67
634,아산,2025-04-12 0:00,11.1,165.6,0,71
634,아산,2025-04-12 1:00,12.2,152.1,0,65
634,아산,2025-04-12 2:00,11,47.4,0,73
634,아산,2025-04-12 3:00,10.6,77.5,0,80
634,아산,2025-04-12 4:00,10.9,141.9,0,70
634,아산,2025-04-12 5:00,10.7,185.6,0,71
634,아산,2025-04-12 6:00,13.2,129.7,0,55
634,아산,2025-04-12 7:00,12.1,322.4,0,74
634,아산,2025-04-12 8:00,14.7,155.5,0,57
634,아산,2025-04-12 9:00,18.5,129,0,39
634,아산,2025-04-12 10:00,20.2,140,0,31
634,아산,2025-04-12 11:00,23,152.3,0,27
634,아산,2025-04-12 12:00,22.1,201.8,0,26
634,아산,2025-04-12 13:00,17.4,169.4,1.5,57
634,아산,2025-04-12 14:00,18.9,150.3,0,48
634,아산,2025-04-12 15:00,20,198.4,0,31
634,아산,2025-04-12 16:00,19.2,207.6,0,42
634,아산,2025-04-12 17:00,15,231.7,0.5,73
634,아산,2025-04-12 18:00,12.2,298,0.5,80
634,아산,2025-04-12 19:00,6.5,289.1,3,95
634,아산,2025-04-12 20:00,5.3,290.4,3.5,94
634,아산,2025-04-12 21:00,3.7,313.2,3.5,91
634,아산,2025-04-12 22:00,2.7,313.4,2.5,93
634,아산,2025-04-12 23:00,0.6,283.1,3,96
634,아산,2025-04-13 0:00,0.4,232.1,1.5,98
634,아산,2025-04-13 1:00,0.6,119.8,2,97
634,아산,2025-04-13 2:00,1,195.6,0,97
634,아산,2025-04-13 3:00,1.6,212.3,0,97
634,아산,2025-04-13 4:00,1.7,215.7,0,97
634,아산,2025-04-13 5:00,2.2,223.6,0,97
634,아산,2025-04-13 6:00,2.7,211.1,0,97
634,아산,2025-04-13 7:00,3.9,219.5,0,94
634,아산,2025-04-13 8:00,6.3,245.3,0,67
634,아산,2025-04-13 9:00,8.3,251.2,0,60
634,아산,2025-04-13 10:00,8.4,245.9,0,55
634,아산,2025-04-13 11:00,9.4,236.4,0,56
634,아산,2025-04-13 12:00,6.9,247.5,0,65
634,아산,2025-04-13 13:00,8.9,236.4,0.5,57
634,아산,2025-04-13 14:00,9.9,231.9,0,53
634,아산,2025-04-13 15:00,7.2,243.9,0,61
634,아산,2025-04-13 16:00,8.5,243.1,0,56
634,아산,2025-04-13 17:00,5.9,246.2,0,80
634,아산,2025-04-13 18:00,5.2,240.7,0.5,81
634,아산,2025-04-13 19:00,4.6,224.9,0,84
634,아산,2025-04-13 20:00,3.9,215.8,0,86
634,아산,2025-04-13 21:00,4.3,207.6,0,83
634,아산,2025-04-13 22:00,4,211.5,0,85
634,아산,2025-04-13 23:00,4.7,241.8,0,80
634,아산,2025-04-14 0:00,4,24.1,0.5,85
634,아산,2025-04-14 1:00,2.9,145,0,90
634,아산,2025-04-14 2:00,2.8,148.5,0,91
634,아산,2025-04-14 3:00,3.6,139.5,0,83
634,아산,2025-04-14 4:00,2.9,290.5,0.5,89
634,아산,2025-04-14 5:00,2.7,178.8,1,94
634,아산,2025-04-14 6:00,2.9,160.7,0,93
634,아산,2025-04-14 7:00,2.8,146,0,93
634,아산,2025-04-14 8:00,4.8,162.9,0.5,87
634,아산,2025-04-14 9:00,5.9,151.2,0,82
634,아산,2025-04-14 10:00,6.9,209.7,0,80
634,아산,2025-04-14 11:00,6.8,221.6,0,85
634,아산,2025-04-14 12:00,8.6,226.7,0,68
634,아산,2025-04-14 13:00,7.1,225.6,0,74
634,아산,2025-04-14 14:00,7.2,208.4,0,80
634,아산,2025-04-14 15:00,6.5,196,0,81
634,아산,2025-04-14 16:00,5.8,204.7,0.5,92
634,아산,2025-04-14 17:00,4.9,147.6,1,91
634,아산,2025-04-14 18:00,5.5,115.6,1,93
634,아산,2025-04-14 19:00,5.3,54.1,0.5,89
634,아산,2025-04-14 20:00,5.5,32.3,0,89
634,아산,2025-04-14 21:00,5.3,31.5,0,90
634,아산,2025-04-14 22:00,5.8,319.8,0,87
634,아산,2025-04-14 23:00,5.5,295.5,0,88
634,아산,2025-04-15 0:00,4.6,276.1,0,92
634,아산,2025-04-15 1:00,4.8,316,0,92
634,아산,2025-04-15 2:00,5.8,316.5,0,81
634,아산,2025-04-15 3:00,3.4,248.5,0,95
634,아산,2025-04-15 4:00,3.5,256.4,0,95
634,아산,2025-04-15 5:00,2.2,164.2,0,96
634,아산,2025-04-15 6:00,2.2,215.1,0,97
634,아산,2025-04-15 7:00,2.9,199.6,0,97
634,아산,2025-04-15 8:00,5.9,212.1,0,93
634,아산,2025-04-15 9:00,8.5,231.7,0,82
634,아산,2025-04-15 10:00,10.1,258.3,0,74
634,아산,2025-04-15 11:00,12.3,277.7,0,50
634,아산,2025-04-15 12:00,13.2,270.3,0,36
634,아산,2025-04-15 13:00,13,286.3,0,38
634,아산,2025-04-15 14:00,13.5,287.4,0,39
634,아산,2025-04-15 15:00,14,270.8,0,40
634,아산,2025-04-15 16:00,14.9,247.1,0,48
634,아산,2025-04-15 17:00,13.5,251.3,0,53
634,아산,2025-04-15 18:00,11.6,252.6,0,57
634,아산,2025-04-15 19:00,9.6,254.9,0,61
634,아산,2025-04-15 20:00,7.5,238.3,0,76
634,아산,2025-04-15 21:00,6.7,216,0,85
634,아산,2025-04-15 22:00,5.9,192.6,0,90
634,아산,2025-04-15 23:00,5.8,201.5,0,91
634,아산,2025-04-16 0:00,6.3,195,0,88
634,아산,2025-04-16 1:00,6.3,166.3,0,84
634,아산,2025-04-16 2:00,5.3,173.9,0,88
634,아산,2025-04-16 3:00,4.8,179.6,0,92
634,아산,2025-04-16 4:00,4.9,178,0,89
634,아산,2025-04-16 5:00,5.2,141,0,84
634,아산,2025-04-16 6:00,5.5,136.3,0,87
634,아산,2025-04-16 7:00,6.8,147,0,84
634,아산,2025-04-16 8:00,8.9,143.5,0,76
634,아산,2025-04-16 9:00,11.4,143.1,0,64
634,아산,2025-04-16 10:00,14.6,164.7,0,57
634,아산,2025-04-16 11:00,17.7,206.5,0,54
634,아산,2025-04-16 12:00,21.3,206.8,0,50
634,아산,2025-04-16 13:00,22.4,214.6,0,43
634,아산,2025-04-16 14:00,22.6,215.4,0,39
634,아산,2025-04-16 15:00,22,215.2,0,41
634,아산,2025-04-16 16:00,21,220.1,0,39
634,아산,2025-04-16 17:00,21,220.4,0,36
634,아산,2025-04-16 18:00,18.8,228.5,0,45
634,아산,2025-04-16 19:00,16.3,226.2,0,56
634,아산,2025-04-16 20:00,14.9,225.1,0,59
634,아산,2025-04-16 21:00,14.1,229.8,0,59
634,아산,2025-04-16 22:00,13.7,211.4,0,58
634,아산,2025-04-16 23:00,14.4,239.1,0,57
634,아산,2025-04-17 0:00,13.7,187.2,0,62
634,아산,2025-04-17 1:00,15.9,183.5,0,65
634,아산,2025-04-17 2:00,15.8,196.2,0,74
634,아산,2025-04-17 3:00,15.9,196.1,0,77
634,아산,2025-04-17 4:00,16,206.2,0,79
634,아산,2025-04-17 5:00,16.6,203.8,0,77
634,아산,2025-04-17 6:00,15.7,191.7,0,78
634,아산,2025-04-17 7:00,16.2,196.4,0,78
634,아산,2025-04-17 8:00,18.5,214.8,0,73
634,아산,2025-04-17 9:00,20.5,202.8,0,69
634,아산,2025-04-17 10:00,21.8,212.2,0,61
634,아산,2025-04-17 11:00,23.7,223.3,0,55
634,아산,2025-04-17 12:00,24.5,219.4,0,52
634,아산,2025-04-17 13:00,25.5,211.6,0,51
634,아산,2025-04-17 14:00,26.2,231,0,50
634,아산,2025-04-17 15:00,27,230.6,0,49
634,아산,2025-04-17 16:00,25.4,230,0,52
634,아산,2025-04-17 17:00,22.9,228,0,57
634,아산,2025-04-17 18:00,20.4,216.6,0,61
634,아산,2025-04-17 19:00,19.1,218.4,0,65
634,아산,2025-04-17 20:00,17.8,206.2,0,73
634,아산,2025-04-17 21:00,18.5,283.5,0,67
634,아산,2025-04-17 22:00,16.9,222.8,0,73
634,아산,2025-04-17 23:00,16.6,26.3,0,75
634,아산,2025-04-18 0:00,16.2,238.5,0,75
634,아산,2025-04-18 1:00,16.5,207.2,0,73
634,아산,2025-04-18 2:00,16.3,188.6,0,75
634,아산,2025-04-18 3:00,14.5,221,0,87
634,아산,2025-04-18 4:00,13.7,208.5,0,92
634,아산,2025-04-18 5:00,14.4,200.5,0,91
634,아산,2025-04-18 6:00,14.6,29.1,0,91
634,아산,2025-04-18 7:00,15.3,202.2,0,89
634,아산,2025-04-18 8:00,17.6,267.9,0,79
634,아산,2025-04-18 9:00,16,23.3,0,80
634,아산,2025-04-18 10:00,15.5,35.2,0,79
634,아산,2025-04-18 11:00,17.9,320.8,0,70
634,아산,2025-04-18 12:00,17.3,32.2,0,74
634,아산,2025-04-18 13:00,21.7,315.3,0,59
634,아산,2025-04-18 14:00,19.4,38.3,0,64
634,아산,2025-04-18 15:00,19.4,39.8,0,63
634,아산,2025-04-18 16:00,19.5,30.7,0,65
634,아산,2025-04-18 17:00,17.4,34.1,0,70
634,아산,2025-04-18 18:00,17.4,36,0,70
634,아산,2025-04-18 19:00,15.6,48.1,0,77
634,아산,2025-04-18 20:00,14.2,41.8,0,83
634,아산,2025-04-18 21:00,14,237.9,0,86
634,아산,2025-04-18 22:00,14.4,220.1,0,88
634,아산,2025-04-18 23:00,14.8,194.8,0,87
634,아산,2025-04-19 0:00,15.1,179,0,88
634,아산,2025-04-19 1:00,14.9,181.7,0,91
634,아산,2025-04-19 2:00,14.7,165,0,91
634,아산,2025-04-19 3:00,15.3,199.5,0,92
634,아산,2025-04-19 4:00,15.8,0,0,93
634,아산,2025-04-19 5:00,16.5,172.1,0,95
634,아산,2025-04-19 6:00,17.2,199.8,0,94
634,아산,2025-04-19 7:00,17.8,175.8,0,93
634,아산,2025-04-19 8:00,19.7,214.6,0,86
634,아산,2025-04-19 9:00,22.5,236.4,0,72
634,아산,2025-04-19 10:00,23.7,237.6,0,63
634,아산,2025-04-19 11:00,21.6,239.6,0,67
634,아산,2025-04-19 12:00,22,233.6,0,68
634,아산,2025-04-19 13:00,21.5,235.6,0,68
634,아산,2025-04-19 14:00,22.6,224.4,0,64
634,아산,2025-04-19 15:00,21.6,225.9,0,67
634,아산,2025-04-19 16:00,21.1,222.2,0,74
634,아산,2025-04-19 17:00,16.8,242.5,0.5,94
634,아산,2025-04-19 18:00,16.4,205.5,0.5,94
634,아산,2025-04-19 19:00,15.1,267.6,0,92
634,아산,2025-04-19 20:00,11.9,302.1,0,94
634,아산,2025-04-19 21:00,11.8,284.4,0,93
634,아산,2025-04-19 22:00,11.8,311.6,0,96
634,아산,2025-04-19 23:00,11.7,333.8,0,95
634,아산,2025-04-20 0:00,11.3,24.7,0,94
634,아산,2025-04-20 1:00,11.3,39.3,0,95
634,아산,2025-04-20 2:00,11.2,40.6,0,95
634,아산,2025-04-20 3:00,11.2,44.8,0,95
634,아산,2025-04-20 4:00,10.6,45.9,0,96
634,아산,2025-04-20 5:00,10.4,23.7,0,97
634,아산,2025-04-20 6:00,10.7,37,0,97
634,아산,2025-04-20 7:00,10.7,3.9,0,98
634,아산,2025-04-20 8:00,11.3,32.5,0,98
634,아산,2025-04-20 9:00,11.6,38.4,0,95
634,아산,2025-04-20 10:00,13.5,32.4,0,83
634,아산,2025-04-20 11:00,14.8,310.8,0,73
634,아산,2025-04-20 12:00,16.7,305.2,,67
634,아산,2025-04-20 13:00,17.8,302.2,,63
634,아산,2025-04-20 14:00,20.1,319.7,,56
634,아산,2025-04-20 15:00,20.9,310.4,,41
634,아산,2025-04-20 16:00,20.3,35.7,,56
634,아산,2025-04-20 17:00,18.9,26.4,,62
634,아산,2025-04-20 18:00,18.1,26.9,,63
634,아산,2025-04-20 19:00,16.1,29.7,,70
634,아산,2025-04-20 20:00,14.9,50.2,,74
634,아산,2025-04-20 21:00,14.1,50.8,,76
634,아산,2025-04-20 22:00,13.6,64.6,,76
634,아산,2025-04-20 23:00,13.3,26.4,,80
634,아산,2025-04-21 0:00,12.4,0,,84
634,아산,2025-04-21 1:00,11.1,195.5,0,92
634,아산,2025-04-21 2:00,11.7,0,0,91
634,아산,2025-04-21 3:00,11.4,224.5,0,93
634,아산,2025-04-21 4:00,11.3,0,0,95
634,아산,2025-04-21 5:00,11.4,202.5,0,95
634,아산,2025-04-21 6:00,13.3,259.7,0,87
634,아산,2025-04-21 7:00,15,139.4,0,84
634,아산,2025-04-21 8:00,17.7,137.8,0,71
634,아산,2025-04-21 9:00,19.6,140.2,0,65
634,아산,2025-04-21 10:00,21.9,114.7,0,59
634,아산,2025-04-21 11:00,22.5,292.7,0,61
634,아산,2025-04-21 12:00,23.2,322.7,0,56
634,아산,2025-04-21 13:00,25.3,123.5,0,48
634,아산,2025-04-21 14:00,26.7,204,0,47
634,아산,2025-04-21 15:00,27.2,221.9,0,48
634,아산,2025-04-21 16:00,27.9,233,0,46
634,아산,2025-04-21 17:00,24.2,352.3,0,52
634,아산,2025-04-21 18:00,21.8,299.8,0,63
634,아산,2025-04-21 19:00,20.7,33.7,0,70
634,아산,2025-04-21 20:00,19.3,37.6,0,76
634,아산,2025-04-21 21:00,18.4,28.5,0,79
634,아산,2025-04-21 22:00,18,142.4,0,82
634,아산,2025-04-21 23:00,18.2,155.2,0,83
634,아산,2025-04-22 0:00,17.8,25.5,0,85
634,아산,2025-04-22 1:00,17.7,0,0,84
634,아산,2025-04-22 2:00,17.4,34.4,0,86
634,아산,2025-04-22 3:00,17.6,209.6,0,87
634,아산,2025-04-22 4:00,17.6,0,0,89
634,아산,2025-04-22 5:00,19.1,154.6,0,77
634,아산,2025-04-22 6:00,19,167.4,0,77
634,아산,2025-04-22 7:00,18.9,153.3,,79
634,아산,2025-04-22 8:00,17.8,186.9,,90
634,아산,2025-04-22 9:00,17.7,144.7,,95
634,아산,2025-04-22 10:00,17.4,134.6,,95
634,아산,2025-04-22 11:00,17.6,143.7,,97
634,아산,2025-04-22 12:00,18.2,166.9,,97
634,아산,2025-04-22 13:00,16.1,290.6,,97
634,아산,2025-04-22 14:00,16.2,98.1,,98
634,아산,2025-04-22 15:00,16.6,317,,98
634,아산,2025-04-22 16:00,17,355.6,,96
634,아산,2025-04-22 17:00,18,343.2,,94
634,아산,2025-04-22 18:00,17.7,329.8,,95
634,아산,2025-04-22 19:00,16,319.9,,94
634,아산,2025-04-22 20:00,16.2,318.2,,93
634,아산,2025-04-22 21:00,16.2,36.5,,91
634,아산,2025-04-22 22:00,15.6,301.2,,91
634,아산,2025-04-22 23:00,15.3,285.7,,92
634,아산,2025-04-23 0:00,14.8,34.6,,91
634,아산,2025-04-23 1:00,14.1,2.2,,91
634,아산,2025-04-23 2:00,13.3,133.3,,95
634,아산,2025-04-23 3:00,13.4,25.5,,95
634,아산,2025-04-23 4:00,12.7,236,,94
634,아산,2025-04-23 5:00,13.8,26.5,,91
634,아산,2025-04-23 6:00,13.8,63.5,,82
634,아산,2025-04-23 7:00,14,30,,83
634,아산,2025-04-23 8:00,14.8,50.8,,67
634,아산,2025-04-23 9:00,15.5,51.7,,66
634,아산,2025-04-23 10:00,17.3,94.3,,60
634,아산,2025-04-23 11:00,19.2,214.8,,62
634,아산,2025-04-23 12:00,19.5,317.2,0,58
634,아산,2025-04-23 13:00,20.6,309.6,0,55
634,아산,2025-04-23 14:00,22.8,342.2,0,50
634,아산,2025-04-23 15:00,22.3,27.9,0,46
634,아산,2025-04-23 16:00,20.8,353.4,0,49
634,아산,2025-04-23 17:00,20.5,298,0,53
634,아산,2025-04-23 18:00,18,313.5,0,59
634,아산,2025-04-23 19:00,17.1,6.3,0,65
634,아산,2025-04-23 20:00,15.3,0,0,74
634,아산,2025-04-23 21:00,14.5,30.4,0,81
634,아산,2025-04-23 22:00,13.9,280.2,0,76
634,아산,2025-04-23 23:00,13,159.5,0,82
634,아산,2025-04-24 0:00,11.2,209,0,92
634,아산,2025-04-24 1:00,10.9,244.6,0,95
634,아산,2025-04-24 2:00,10.8,290.7,0,94
634,아산,2025-04-24 3:00,9.6,237.7,0,95
634,아산,2025-04-24 4:00,9.4,200.6,0,96
634,아산,2025-04-24 5:00,9.6,225.3,0,97
634,아산,2025-04-24 6:00,10.2,192.4,0,97
634,아산,2025-04-24 7:00,10.1,166.3,0,95
634,아산,2025-04-24 8:00,12,193.7,0,85
634,아산,2025-04-24 9:00,14.6,217.6,0,79
634,아산,2025-04-24 10:00,17.1,227.1,0,61
634,아산,2025-04-24 11:00,19.9,238.5,0,54
634,아산,2025-04-24 12:00,20.9,257.3,0,48
634,아산,2025-04-24 13:00,20.3,282.7,0,42
634,아산,2025-04-24 14:00,18.7,287.8,0,45
634,아산,2025-04-24 15:00,19.6,278.1,0,51
634,아산,2025-04-24 16:00,19.4,251.7,0,48
634,아산,2025-04-24 17:00,18.4,270.5,0,29
634,아산,2025-04-24 18:00,15.1,271.4,0,25
634,아산,2025-04-24 19:00,12.8,267.9,0,32
634,아산,2025-04-24 20:00,11.2,275.4,0,45
634,아산,2025-04-24 21:00,10.2,267.2,0,51
634,아산,2025-04-24 22:00,10.1,278.2,0,47
634,아산,2025-04-24 23:00,9.1,261.4,0,56
634,아산,2025-04-25 0:00,8.1,261.7,0,65
634,아산,2025-04-25 1:00,7.9,179.5,0,64
634,아산,2025-04-25 2:00,8.3,269.6,0,61
634,아산,2025-04-25 3:00,7,256.3,0,74
634,아산,2025-04-25 4:00,7,140,0,76
634,아산,2025-04-25 5:00,6.3,188.7,0,79
634,아산,2025-04-25 6:00,6.4,195.4,0,77
634,아산,2025-04-25 7:00,7.6,195.3,0,73
634,아산,2025-04-25 8:00,9.8,184.1,0,68
634,아산,2025-04-25 9:00,12.8,298.7,0,49
634,아산,2025-04-25 10:00,15.2,300,0,25
634,아산,2025-04-25 11:00,16.7,291.9,0,19
634,아산,2025-04-25 12:00,17.1,290.1,0,16
634,아산,2025-04-25 13:00,17.4,310.9,0,17
634,아산,2025-04-25 14:00,17.5,311.5,0,12
